date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01 00:00:00,10.4,7.4,14.2,0.2,,,7,,1024.3,
2022-01-02 00:00:00,11.6,10,13.4,0.3,,,14,,1018.9,
2022-01-03 00:00:00,10.9,10.1,12.1,,,,15.7,,1015.3,
2022-01-04 00:00:00,8.1,3.3,11,,,,12.6,,1002.2,
2022-01-05 00:00:00,2.9,1.2,5.9,0,,,8.7,,1014.7,
2022-01-06 00:00:00,2,-0.8,5.5,0,,,5.9,,1021.7,
2022-01-07 00:00:00,4.9,2.2,7.8,,,,15.8,,1016.4,
2022-01-08 00:00:00,5.6,2.1,8.2,,,,14.6,,1009.3,
2022-01-09 00:00:00,4.4,3.4,5.3,,,,10.9,,1006.4,
2022-01-10 00:00:00,3.4,2.5,4.3,0,,,5.3,,1020.2,
2022-01-11 00:00:00,0.9,-0.7,2.2,0,,,4.9,,1033,
2022-01-12 00:00:00,0.7,-1.7,3.3,0,,,3,,1039.8,
2022-01-13 00:00:00,1.8,0.4,2.8,0,,,6.7,,1041.1,
2022-01-14 00:00:00,2,-0.9,7,0,,,4.1,,1036,
2022-01-15 00:00:00,0.4,-2.4,6.4,0,,,2.9,,1028.1,
2022-01-16 00:00:00,0.9,-2.3,4.6,0.2,,,7,,1030.4,
2022-01-17 00:00:00,4.8,0.7,6.4,0,,,2.9,,1037.6,
2022-01-18 00:00:00,3.9,-0.7,8.8,0,,,7.1,,1036.4,
2022-01-19 00:00:00,4.8,4,5.6,,,,6.5,,1029.1,
2022-01-20 00:00:00,3.8,1.3,6.2,,,,7.3,,1033.1,
2022-01-21 00:00:00,2.4,0.6,4.8,,,,5.2,,1038.3,
2022-01-22 00:00:00,4,3.4,4.9,0,,,4.6,,1037.9,
2022-01-23 00:00:00,3.2,1.6,3.7,0,,,7.1,,1035.3,
2022-01-24 00:00:00,2.1,-1.9,6.9,0,,,5.4,,1032.3,
2022-01-25 00:00:00,-0.9,-2.6,0.8,0,,,2.2,,1034.2,
2022-01-26 00:00:00,0.9,-1,2.3,0,,,3.5,,1035.5,
2022-01-27 00:00:00,3.9,1.4,6.7,,,,8.9,,1032.9,
2022-01-28 00:00:00,6.1,5.1,7.1,0,,,5.1,,1037,
2022-01-29 00:00:00,7.6,5.2,9.7,,,,12,,1033.9,
2022-01-30 00:00:00,7.3,4.1,9,0.2,,,4.7,,1031.6,
2022-01-31 00:00:00,6,2.7,7.7,,,,14.4,,1024.2,
2022-02-01 00:00:00,6.1,1.2,9.6,,,,12.1,,1025.9,
2022-02-02 00:00:00,9.1,7.9,10.2,0.1,,,10.3,,1025.5,
2022-02-03 00:00:00,6.8,5.8,7.9,,,,8.6,,1019.9,
2022-02-04 00:00:00,6.5,3.6,10.3,,,,12,,1017.3,
2022-02-05 00:00:00,5.4,1.8,9.1,0,,,10.6,,1025.6,
2022-02-06 00:00:00,8.4,6,10.1,,,,22,,1017.2,
2022-02-07 00:00:00,6.4,3.7,9.6,0.4,,,8.5,,1027.9,
2022-02-08 00:00:00,7.3,4.3,9.9,0,,,6.6,,1032.9,
2022-02-09 00:00:00,6.4,1,12.7,0,,,3.1,,1027.3,
2022-02-10 00:00:00,6.3,4.1,9.6,,,,10.1,,1024.6,
2022-02-11 00:00:00,3.5,-0.4,7.4,0,,,4,,1032.8,
2022-02-12 00:00:00,3,-1,8.7,0,,,6.4,,1027.5,
2022-02-13 00:00:00,6.2,-0.2,12.6,,,,13.8,,1011.9,
2022-02-14 00:00:00,8.3,5.6,12,,,,15.1,,1004.6,
2022-02-15 00:00:00,6.9,3.5,9,,,,15.1,,1014.8,
2022-02-16 00:00:00,11.7,8.4,14.5,,,,21,,1007.8,
2022-02-17 00:00:00,11.4,9.7,13.3,1.3,,,17.7,,1014.5,
2022-02-18 00:00:00,9.6,5.9,11.2,,,,21.2,,1009.6,
2022-02-19 00:00:00,6.1,1.6,9.6,0,,,18,,1019,
2022-02-20 00:00:00,10.1,7.8,12.1,,,,21.7,,1016,
2022-02-21 00:00:00,7.8,4.8,10.3,,,,21.9,,1015.4,
2022-02-22 00:00:00,8.1,4.6,12.1,1.3,,,12.2,,1024.7,
2022-02-23 00:00:00,7.8,2.9,10.5,,,,5,,1025.9,
2022-02-24 00:00:00,7.2,3.8,10.6,,,,12.4,,1018,
2022-02-25 00:00:00,5,1.9,9.5,,,,10.3,,1028.5,
2022-02-26 00:00:00,4,-1.4,8.8,0,,,8.1,,1031.8,
2022-02-27 00:00:00,4.2,-0.2,9.2,0,,,10,,1026.6,
2022-02-28 00:00:00,4.9,-1.9,11.8,0,,,4.5,,1028.3,
2022-03-01 00:00:00,7.4,2.4,12.3,0.5,,,3.6,,1026.3,
2022-03-02 00:00:00,8.2,5.2,12.1,0,,,4,,1020.7,
2022-03-03 00:00:00,7.9,4.1,10.3,0,,,3.4,,1016.9,
2022-03-04 00:00:00,8.1,5.3,11.1,0.7,,,5.7,,1018.6,
2022-03-05 00:00:00,7.5,5.6,10.2,0,,,5.6,,1019.8,
2022-03-06 00:00:00,4.4,0.9,7.3,0,,,12.6,,1022.7,
2022-03-07 00:00:00,2.5,-1,6,0,,,12,,1021.6,
2022-03-08 00:00:00,5.4,-1,12.9,0,,,8.7,,1017.2,
2022-03-09 00:00:00,8.2,3.2,14.4,0,,,6.8,,1020.3,
2022-03-10 00:00:00,10.1,4.2,16.3,0,,,6.4,,1019,
2022-03-11 00:00:00,9.2,6.9,12,4.2,,,10.6,,1010.5,
2022-03-12 00:00:00,7.9,5.8,9.8,0.7,,,11.3,,1014,
2022-03-13 00:00:00,8.1,6.2,9.9,3,,,10.8,,1011.4,
2022-03-14 00:00:00,8.8,3.5,14,0,,,8,,1024.9,
2022-03-15 00:00:00,9.3,7.6,10.8,5.1,,,5,,1022.5,
2022-03-16 00:00:00,10.5,8.1,13.8,0.3,,,6.5,,1019.8,
2022-03-17 00:00:00,7.5,5.1,9.7,0,,,10.3,,1031.1,
2022-03-18 00:00:00,8.5,2.7,14.4,0,,,17,,1037.7,
2022-03-19 00:00:00,10.2,5.6,15.3,0,,,16.3,,1032.3,
2022-03-20 00:00:00,7.8,2.4,12.6,0,,,7.8,,1026.7,
2022-03-21 00:00:00,11.2,5,17.2,0,,,4.5,,1027.9,
2022-03-22 00:00:00,11.8,6.7,17.5,0,,,8,,1028.6,
2022-03-23 00:00:00,11,3.1,17.2,0,,,5.8,,1029.5,
2022-03-24 00:00:00,12.1,3.8,19.5,0,,,5.2,,1027.7,
2022-03-25 00:00:00,12.8,7.1,18.2,0,,,10.7,,1027.6,
2022-03-26 00:00:00,12.4,6,18,0,,,12.3,,1027.6,
2022-03-27 00:00:00,13.7,8.5,20.1,0,,,9.9,,1027.3,
2022-03-28 00:00:00,13,4.7,20.1,0,,,3.4,,1022.1,
2022-03-29 00:00:00,12.9,10.6,16.8,2.1,,,6.5,,1010,
2022-03-30 00:00:00,10.1,7.7,12.3,5,,,4.6,,1003,
2022-03-31 00:00:00,4.9,2.5,8.5,1.6,,,12.2,,1002.2,
2022-04-01 00:00:00,1.3,0.5,2.5,,,,16.5,,1008.8,
2022-04-02 00:00:00,3,-0.1,6.7,0,,,15.1,,1018.1,
2022-04-03 00:00:00,3.9,-0.2,7.1,0,,,10.7,,1023.9,
2022-04-04 00:00:00,5,-0.9,9.2,0,,,12,,1020.2,
2022-04-05 00:00:00,9.3,6.7,12.6,0.5,,,11,,1013.7,
2022-04-06 00:00:00,9.5,6.6,11.9,0,,,15,,1007.7,
2022-04-07 00:00:00,11.4,8.9,14.1,2.8,,,23,,998.1,
2022-04-08 00:00:00,5.6,1.2,8.4,31.7,,,11.1,,1000.4,
2022-04-09 00:00:00,5.5,2,10.2,2.2,,,8.4,,1015.8,
2022-04-10 00:00:00,6.6,-1.9,12.9,0,,,5.1,,1020.5,
2022-04-11 00:00:00,11.6,4.6,18.9,0,,,10.9,,1011,
2022-04-12 00:00:00,14.8,10.6,19,0,,,11.4,,1008.3,
2022-04-13 00:00:00,12.9,11.1,16.3,,,,3.9,,1016.9,
2022-04-14 00:00:00,14.3,8.4,19.9,0.2,,,4.1,,1022.2,
2022-04-15 00:00:00,14.4,7.3,20,0,,,5.2,,1025.7,
2022-04-16 00:00:00,13.7,8.3,18.3,0,,,10.2,,1027.2,
2022-04-17 00:00:00,14,7.1,20.3,0,,,9.1,,1022.9,
2022-04-18 00:00:00,12.8,4.6,17.7,0,,,5.3,,1017.2,
2022-04-19 00:00:00,11.2,6.7,15.9,0,,,9,,1014.9,
2022-04-20 00:00:00,12.2,6.2,19.1,0,,,9.2,,1011.9,
2022-04-21 00:00:00,13.1,7.8,18.6,0,,,9.5,,1008.2,
2022-04-22 00:00:00,13.7,8.3,18.2,0,,,10.3,,1002.3,
2022-04-23 00:00:00,13.5,9,18.8,,,,11.7,,997.4,
2022-04-24 00:00:00,13.9,8.1,17.7,0.1,,,8,,1002.3,
2022-04-25 00:00:00,11.5,7.6,15.7,0,,,10,,1011.4,
2022-04-26 00:00:00,9.8,4.9,14.3,0,,,7.9,,1018.5,
2022-04-27 00:00:00,11.7,5.1,17.9,0,,,13,,1022.6,
2022-04-28 00:00:00,14.1,6.7,20.2,0,,,11.4,,1025.6,
2022-04-29 00:00:00,14.1,10.1,18.8,0.2,,,9.4,,1026.7,
2022-04-30 00:00:00,10.7,5.2,15.8,0,,,10.3,,1026.5,
2022-05-01 00:00:00,10.8,5,16.4,0,,,9,,1023.1,
2022-05-02 00:00:00,12.4,6.9,16.9,0,,,8.7,,1018.7,
2022-05-03 00:00:00,13.2,8.8,19,0,,,10.6,,1018.2,
2022-05-04 00:00:00,12.5,9,18.2,1,,,7.5,,1019.6,
2022-05-05 00:00:00,13.1,8.4,17.1,0.2,,,8.4,,1023.3,
2022-05-06 00:00:00,14.5,7.6,20.7,0,,,6.8,,1026,
2022-05-07 00:00:00,14.7,9.6,19.7,0,,,6.3,,1024.5,
2022-05-08 00:00:00,14.8,10.6,20.5,0,,,9.6,,1025,
2022-05-09 00:00:00,17.1,8.7,24.5,0,,,4.1,,1024,
2022-05-10 00:00:00,19.8,12.2,25.5,0,,,9.2,,1018.7,
2022-05-11 00:00:00,17.6,10.4,22.8,0,,,10.9,,1014.3,
2022-05-12 00:00:00,15.6,11.2,19.1,0,,,7.2,,1020,
2022-05-13 00:00:00,14.6,8.8,20.2,0,,,5.4,,1023.1,
2022-05-14 00:00:00,16.2,8.2,22.4,0,,,4.7,,1021.5,
2022-05-15 00:00:00,20.7,14.4,28.4,1.4,,,9.5,,1014.3,
2022-05-16 00:00:00,19.3,15.9,24.6,0,,,7.7,,1016.9,
2022-05-17 00:00:00,21.8,13.4,27.3,0.9,,,5.9,,1018.6,
2022-05-18 00:00:00,22,15.4,27.4,0,,,7.7,,1019.3,
2022-05-19 00:00:00,20.6,18.6,23.2,8.1,,,6.7,,1018.3,
2022-05-20 00:00:00,16.8,12.3,22.4,13.2,,,8.5,,1019.8,
2022-05-21 00:00:00,16.7,10.8,23,0,,,4,,1022.5,
2022-05-22 00:00:00,17.6,12.5,20.9,,,,7.4,,1013.9,
2022-05-23 00:00:00,15.6,13.4,17.1,,,,8,,1003.5,
2022-05-24 00:00:00,13.1,9.8,17.6,3.1,,,11.5,,1009.5,
2022-05-25 00:00:00,13.8,7.6,19.1,0,,,9.6,,1018.4,
2022-05-26 00:00:00,15.4,12.2,18.8,,,,10.3,,1025,
2022-05-27 00:00:00,15.4,12.2,19.7,0.2,,,9.4,,1025.6,
2022-05-28 00:00:00,13.7,7.4,18.6,0,,,7.4,,1022.7,
2022-05-29 00:00:00,11.5,7.1,14.6,0,,,9.7,,1017,
2022-05-30 00:00:00,12.5,6.7,17.1,0.2,,,7,,1013.2,
2022-05-31 00:00:00,15.2,10,19.8,0,,,5.6,,1013.4,
2022-06-01 00:00:00,14.6,6.6,20.7,0,,,5.6,,1016.8,
2022-06-02 00:00:00,17.3,10.2,23.5,0,,,9.7,,1017.8,
2022-06-03 00:00:00,17.9,14.5,22.1,10.1,,,6.1,,1014.9,
2022-06-04 00:00:00,18.7,15.8,26.7,,,,7.9,,1015.4,
2022-06-05 00:00:00,17.6,14.4,21.4,0.5,,,7.6,,1015.2,
2022-06-06 00:00:00,16.4,11.7,20.6,0,,,8.4,,1017.7,
2022-06-07 00:00:00,17.3,13.8,21.5,4.7,,,10.8,,1015,
2022-06-08 00:00:00,16.5,13.5,20,,,,10,,1010.2,
2022-06-09 00:00:00,15.7,11.2,19.5,0.1,,,9.4,,1018.4,
2022-06-10 00:00:00,17.7,12.7,21.4,0,,,7.8,,1022.5,
2022-06-11 00:00:00,19.1,14.1,24.8,0,,,5.3,,1023.1,
2022-06-12 00:00:00,17.6,12.3,22.9,0,,,7.6,,1024.1,
2022-06-13 00:00:00,16.4,9.7,22.1,0,,,5.9,,1024.1,
2022-06-14 00:00:00,19,11,25.6,0,,,6.3,,1020,
2022-06-15 00:00:00,22.5,15.3,28.7,0,,,7.1,,1016.5,
2022-06-16 00:00:00,22.5,15.5,28.5,0,,,5.8,,1020.8,
2022-06-17 00:00:00,24.6,16.1,31.8,0,,,4.2,,1022,
2022-06-18 00:00:00,28.3,20.1,35.6,0,,,5.2,,1014.7,
2022-06-19 00:00:00,19.1,13.8,28.7,,,,13,,1009.3,
2022-06-20 00:00:00,16.9,13.7,21.4,,,,11.6,,1014.1,
2022-06-21 00:00:00,19.8,14.5,25.3,,,,7.6,,1012.1,
2022-06-22 00:00:00,20.3,15.5,24.7,0,,,9.5,,1010.1,
2022-06-23 00:00:00,21.5,17,26.1,,,,8,,1010,
2022-06-24 00:00:00,19.4,16.3,22,,,,11.6,,1008.5,
2022-06-25 00:00:00,16.1,14.1,17.7,,,,8.5,,1011.6,
2022-06-26 00:00:00,16.3,11.8,21.2,0,,,6.5,,1014.9,
2022-06-27 00:00:00,17.5,12.3,22.7,,,,8.7,,1017.8,
2022-06-28 00:00:00,19,10.6,25,0,,,5.7,,1019.3,
2022-06-29 00:00:00,18.8,12.8,23.5,0.5,,,7.7,,1014.4,
2022-06-30 00:00:00,14.4,12.7,17.5,,,,6.6,,1014.4,
2022-07-01 00:00:00,15.7,10.6,20.2,0.2,,,7,,1019.6,
2022-07-02 00:00:00,18.3,8.7,25.6,0,,,5.4,,1020.5,
2022-07-03 00:00:00,18.2,12.3,23.5,0,,,7.4,,1020.5,
2022-07-04 00:00:00,18.3,10.7,24.8,0,,,6.3,,1021.8,
2022-07-05 00:00:00,18.1,11.1,24.6,0,,,7.6,,1024,
2022-07-06 00:00:00,18.8,11.5,24.9,0,,,7.5,,1026.7,
2022-07-07 00:00:00,17.8,14,21.1,0,,,8.5,,1027.3,
2022-07-08 00:00:00,18.9,11.6,26.4,0,,,8,,1031.3,
2022-07-09 00:00:00,21.9,15.1,28.1,0,,,7.7,,1027.9,
2022-07-10 00:00:00,20.1,13.7,26.2,0,,,12.5,,1025.7,
2022-07-11 00:00:00,23,15.2,29.1,0,,,9.5,,1022.4,
2022-07-12 00:00:00,25.4,16.5,32.2,0,,,4.5,,1022.7,
2022-07-13 00:00:00,27.8,21.4,35.1,0,,,6.8,,1020.8,
2022-07-14 00:00:00,24.3,18.8,29.6,0,,,9.5,,1019.6,
2022-07-15 00:00:00,20.6,15.1,25.5,0,,,9.2,,1022.5,
2022-07-16 00:00:00,21.6,14.5,28,0,,,7.8,,1023.3,
2022-07-17 00:00:00,23.7,14.5,30.6,0,,,8.3,,1024.2,
2022-07-18 00:00:00,27.9,18.7,36.8,0,,,5.6,,1020.2,
2022-07-19 00:00:00,29.9,23.1,38.1,0,,,11.5,,1013.5,
2022-07-20 00:00:00,20,17.6,24.8,8.6,,,7.8,,1018.3,
2022-07-21 00:00:00,20.4,16.5,25.6,0.2,,,6.4,,1021,
2022-07-22 00:00:00,20.3,16.6,24,4.4,,,7.1,,1018.4,
2022-07-23 00:00:00,20.4,17.2,25.7,0,,,5.1,,1019.6,
2022-07-24 00:00:00,24.2,16.8,31.2,0,,,6.6,,1017.2,
2022-07-25 00:00:00,22.2,18.5,26.3,0,,,11.3,,1013.6,
2022-07-26 00:00:00,18.5,16,21.1,0,,,8,,1018.9,
2022-07-27 00:00:00,18.6,12.1,23.6,0,,,7.6,,1018.6,
2022-07-28 00:00:00,20.5,15.1,25.3,0,,,6.3,,1015.4,
2022-07-29 00:00:00,21.5,13.2,28.3,0,,,3,,1016.9,
2022-07-30 00:00:00,23.3,15.6,29.1,0,,,4.9,,1019.2,
2022-07-31 00:00:00,21.6,17.1,28,0,,,7.8,,1019.7,
2022-08-01 00:00:00,21.5,18.4,26.5,0,,,5.2,,1019,
2022-08-02 00:00:00,22.9,16,29.7,0,,,3.7,,1018.2,
2022-08-03 00:00:00,26.8,19,34.1,0,,,5.1,,1014.3,
2022-08-04 00:00:00,22.3,19.2,26.4,1.4,,,7.7,,1014.3,
2022-08-05 00:00:00,19.4,15.4,24.6,2,,,9.7,,1019.3,
2022-08-06 00:00:00,18.3,12.2,23.8,0,,,12.2,,1025.8,
2022-08-07 00:00:00,19.7,13.4,25.5,0,,,12.3,,1023.6,
2022-08-08 00:00:00,21.3,14.5,27.7,0,,,11.5,,1023.3,
2022-08-09 00:00:00,22.8,15.5,29.6,0,,,10.9,,1023.8,
2022-08-10 00:00:00,24.8,17.6,31.4,0,,,11,,1021.5,
2022-08-11 00:00:00,25.3,17.7,31.5,0,,,10.2,,1018.2,
2022-08-12 00:00:00,25.3,17,32.3,0,,,7.8,,1015.1,
2022-08-13 00:00:00,24.8,16.8,31.5,0,,,7.2,,1012.6,
2022-08-14 00:00:00,21.1,17.8,26.4,2.5,,,6.5,,1007.3,
2022-08-15 00:00:00,19.8,14.9,25.5,0.5,,,4.8,,1005.7,
2022-08-16 00:00:00,20.2,17.2,25.1,7.9,,,4.8,,1008.3,
2022-08-17 00:00:00,19,16.7,24.1,5.7,,,3.1,,1010.2,
2022-08-18 00:00:00,20.7,14.5,27.3,0.1,,,4.8,,1013.9,
2022-08-19 00:00:00,19.7,16,24.4,,,,6.6,,1017.2,
2022-08-20 00:00:00,18,12.7,23.9,0.2,,,5.9,,1019.7,
2022-08-21 00:00:00,19.1,11.9,25.2,0,,,5.3,,1016.6,
2022-08-22 00:00:00,20.2,15.7,24.8,0,,,5.8,,1015,
2022-08-23 00:00:00,22,16.1,26.9,0.3,,,3.4,,1016,
2022-08-24 00:00:00,24.3,16.9,31.2,0,,,4.1,,1016.1,
2022-08-25 00:00:00,23.4,17.4,30.2,,,,7,,1014.9,
2022-08-26 00:00:00,20.5,17.1,24.7,0.1,,,8.2,,1017.8,
2022-08-27 00:00:00,19.6,15,24.6,0,,,7.8,,1016.9,
2022-08-28 00:00:00,19.5,13.5,25,0,,,7.7,,1017.6,
2022-08-29 00:00:00,21.7,16.1,27.6,0,,,12.2,,1017.6,
2022-08-30 00:00:00,20.8,15.4,27.1,,,,6.3,,1018.3,
2022-08-31 00:00:00,21,15.3,26.9,0,,,7.3,,1018.6,
2022-09-01 00:00:00,21.4,14.9,26.6,0,,,6.2,,1015.6,
2022-09-02 00:00:00,20,16.7,22.5,,,,6.7,,1011.8,
2022-09-03 00:00:00,18.7,15.9,22.6,0.5,,,6.7,,1011.1,
2022-09-04 00:00:00,21.2,12.4,28.7,0,,,5.6,,1015.9,
2022-09-05 00:00:00,21.5,15.5,28.4,,,,6.2,,1016.5,
2022-09-06 00:00:00,20.3,15.3,27.2,,,,6.1,,1014.7,
2022-09-07 00:00:00,17,14.6,20.7,,,,7.2,,1013.1,
2022-09-08 00:00:00,16.9,14.1,21.2,,,,12.5,,1009.9,
2022-09-09 00:00:00,16,14.2,18.2,,,,13.2,,1011.6,
2022-09-10 00:00:00,15.6,13.9,19.7,,,,10.4,,1016.7,
2022-09-11 00:00:00,16.5,10.1,21.9,0,,,4.2,,1019,
2022-09-12 00:00:00,19.8,13.5,26.7,0,,,7,,1013,
2022-09-13 00:00:00,21.5,18.7,25.2,4.9,,,5.4,,1007.9,
2022-09-14 00:00:00,21.2,18.2,24.1,,,,8.7,,1005.1,
2022-09-15 00:00:00,17.8,13,21.7,,,,8.9,,1010.7,
2022-09-16 00:00:00,13.7,10.7,17.1,0,,,6.6,,1015.8,
2022-09-17 00:00:00,11.5,6.9,16.3,0,,,8.4,,1021.6,
2022-09-18 00:00:00,12.3,6.8,18.6,0,,,7,,1021.7,
2022-09-19 00:00:00,12.7,7.5,17.5,0,,,5.6,,1023.4,
2022-09-20 00:00:00,11.4,6.1,16.6,0,,,2.9,,1025.5,
2022-09-21 00:00:00,12.5,7.5,18.3,0,,,5.7,,1025.3,
2022-09-22 00:00:00,12.8,5.9,20,0,,,2.4,,1021.6,
2022-09-23 00:00:00,14.2,8.7,19.8,0,,,1.9,,1016.7,
2022-09-24 00:00:00,13.5,11.9,15.5,,,,4,,1013.5,
2022-09-25 00:00:00,13.7,10.4,17.7,0,,,9.4,,1016.2,
2022-09-26 00:00:00,11.5,10.3,13.1,,,,12.1,,1007.9,
2022-09-27 00:00:00,11.5,9.7,14,,,,12.3,,1004.4,
2022-09-28 00:00:00,11.4,10.3,14.4,,,,7.3,,1001,
2022-09-29 00:00:00,10.6,7.8,13.7,,,,4.2,,1003,
2022-09-30 00:00:00,10.9,4.7,16.9,,,,6.3,,1011.6,
2022-10-01 00:00:00,15.3,11.6,19.3,,,,14.9,,1012.2,
2022-10-02 00:00:00,15.7,12,19.1,,,,10.7,,1021.1,
2022-10-03 00:00:00,10.4,7.8,13,0,,,4,,1027.1,
2022-10-04 00:00:00,11.8,5,18.9,0,,,3.5,,1022,
2022-10-05 00:00:00,15.1,11.3,19.8,,,,11.3,,1019.6,
2022-10-06 00:00:00,13.1,8.1,18.3,0,,,4.4,,1030.5,
2022-10-07 00:00:00,11.4,4.1,18.9,0,,,2.8,,1024.9,
2022-10-08 00:00:00,12.3,8,17.5,0,,,5.2,,1023.8,
2022-10-09 00:00:00,10.7,3,18.4,0,,,4.6,,1019.9,
2022-10-10 00:00:00,14.3,10.9,18.5,,,,6.9,,1016.6,
2022-10-11 00:00:00,12.6,9.4,16.9,0,,,9.2,,1024.9,
2022-10-12 00:00:00,11.6,5.2,18.7,0,,,2.5,,1023.4,
2022-10-13 00:00:00,13.2,11.1,14.2,3,,,8.1,,1019,
2022-10-14 00:00:00,14.6,13.1,17.1,,,,9,,1012.6,
2022-10-15 00:00:00,15.8,14.4,17.5,,,,11.3,,1009.3,
2022-10-16 00:00:00,15.9,13.2,19.3,,,,5.9,,1013.6,
2022-10-17 00:00:00,17,16.4,18.4,,,,8.6,,1019.8,
2022-10-18 00:00:00,15.8,12.8,18,2.1,,,5.1,,1026,
2022-10-19 00:00:00,16.8,14.2,20.9,0,,,10.6,,1018.7,
2022-10-20 00:00:00,17.1,14.7,20.9,,,,8.4,,1010.2,
2022-10-21 00:00:00,16.3,14.4,19.5,3.8,,,11.1,,1007.9,
2022-10-22 00:00:00,16,13.1,20.7,0,,,7.3,,1012.7,
2022-10-23 00:00:00,17.5,14.5,21.7,0.6,,,12.2,,1006.5,
2022-10-24 00:00:00,15.6,13.8,17.6,,,,15.3,,1009.9,
2022-10-25 00:00:00,14.9,12.7,17.6,,,,8.2,,1015.2,
2022-10-26 00:00:00,16.8,13.6,20.4,,,,8.2,,1016.1,
2022-10-27 00:00:00,17.3,13.8,22.5,0,,,7.2,,1018.4,
2022-10-28 00:00:00,18.1,16.1,21.7,0,,,8.6,,1018.9,
2022-10-29 00:00:00,18.6,15.8,23.8,0,,,7.2,,1017.6,
2022-10-30 00:00:00,14.1,10.9,17,0.2,,,3.6,,1018.5,
2022-10-31 00:00:00,14.9,10,19.2,5.5,,,8.6,,1014.7,
2022-11-01 00:00:00,13.4,9.8,16.1,0,,,17.3,,1017.1,
2022-11-02 00:00:00,11.6,7.9,15,0.2,,,10.4,,1021.6,
2022-11-03 00:00:00,11.3,8.8,13.5,,,,12.1,,1008.1,
2022-11-04 00:00:00,9.2,6.8,11.1,,,,11.1,,1009.2,
2022-11-05 00:00:00,7.9,4.4,10.9,,,,8,,1019.8,
2022-11-06 00:00:00,9.5,8.2,11.8,4,,,12.5,,1012.4,
2022-11-07 00:00:00,12.7,10.8,15.1,,,,14.2,,1012.7,
2022-11-08 00:00:00,13.1,10.2,16.2,0.2,,,14,,1007.4,
2022-11-09 00:00:00,11.4,7.6,14.3,0.4,,,10.9,,1013.2,
2022-11-10 00:00:00,8.8,6.4,11.8,0,,,7.3,,1026.6,
2022-11-11 00:00:00,9.2,7.7,12.1,0,,,6.5,,1030.6,
2022-11-12 00:00:00,9.5,6.1,15.2,0,,,3.5,,1028.7,
2022-11-13 00:00:00,9,5.5,15.7,0,,,3.5,,1020.7,
2022-11-14 00:00:00,8.7,4.6,13.2,0.2,,,7.4,,1012.2,
2022-11-15 00:00:00,10.1,7.3,12.8,,,,11.6,,1004.2,
2022-11-16 00:00:00,10.3,7.9,12.4,8.2,,,16.5,,996.8,
2022-11-17 00:00:00,11.1,9,13,,,,19.1,,992.2,
2022-11-18 00:00:00,8.5,5.2,11.2,0.5,,,10.5,,1004.7,
2022-11-19 00:00:00,6.8,4.4,10.7,,,,6.7,,1013,
2022-11-20 00:00:00,6.4,3.9,9.8,,,,11.2,,1013.2,
2022-11-21 00:00:00,6.4,5.3,7.7,4.1,,,11.7,,1001.6,
2022-11-22 00:00:00,7.2,4,10.3,,,,17.7,,996.8,
2022-11-23 00:00:00,7.9,5.1,12.1,5.7,,,12.8,,1000.4,
2022-11-24 00:00:00,9.2,6.6,11,0.2,,,14,,1010.9,
2022-11-25 00:00:00,8.5,5.5,11.9,,,,7.6,,1019.2,
2022-11-26 00:00:00,5.9,2.7,8.4,0,,,7.1,,1029.3,
2022-11-27 00:00:00,6.9,5.5,8.7,,,,11,,1018.9,
2022-11-28 00:00:00,8.2,5,10.4,,,,8.2,,1012.5,
2022-11-29 00:00:00,7.1,5,8.1,0.9,,,3.8,,1019,
2022-11-30 00:00:00,5.5,3.4,6.8,0,,,7.6,,1024.1,
2022-12-01 00:00:00,4.4,3.3,5.4,0,,,11.2,,1026.1,
2022-12-02 00:00:00,3.6,1.9,4.4,,,,8.7,,1021.6,
2022-12-03 00:00:00,2.4,1.8,3,,,,16.1,,1016.4,
2022-12-04 00:00:00,2.4,1.3,3.5,,,,11.9,,1013.6,
2022-12-05 00:00:00,1.6,0.9,2.2,,,,4.3,,1020.1,
2022-12-06 00:00:00,1.8,-0.6,4.1,,,,3.3,,1021.8,
2022-12-07 00:00:00,1.7,-1.3,4.7,0,,,2.8,,1020.4,
2022-12-08 00:00:00,1.7,-0.4,2.7,0,,,3.9,,1011.7,
2022-12-09 00:00:00,0.6,-1,2.1,0,,,6.4,,1007.2,
2022-12-10 00:00:00,0.2,-1.8,2.2,0,,,5.9,,1012.2,
2022-12-11 00:00:00,-2.4,-3.5,-0.6,0,,,7.5,,1011.4,
2022-12-12 00:00:00,-2.6,-3.1,-1.6,0,,,8.1,,1010.1,
2022-12-13 00:00:00,-1.8,-3.9,1.2,0,,,10,,1005.4,
2022-12-14 00:00:00,-0.5,-1.5,0.7,,,,6.4,,1002.7,
2022-12-15 00:00:00,-1.3,-3.4,1.7,0,,,10,,1007.5,
2022-12-16 00:00:00,-0.9,-3.3,3.1,0,,,7.3,,1016.2,
2022-12-17 00:00:00,-2.8,-4.4,-1.4,0,,,6.1,,1025,
2022-12-18 00:00:00,-2.2,-5.8,3.8,,,,8.8,,1022.8,
2022-12-19 00:00:00,9.1,4.6,12,,,,15.4,,1017.9,
2022-12-20 00:00:00,11,10.3,12.1,,,,14.7,,1013,
2022-12-21 00:00:00,9.7,7.1,12,,,,12.6,,1011.7,
2022-12-22 00:00:00,11.9,10.4,13.8,,,,18.3,,1008.4,
